"","width","SRR1532959","SRR1532960","SRR1532961","SRR1532962","SRR1532963","SRR1532964"
"WBGene00199976",143,0,0,0,0,0,0
"WBGene00199977",68,0,0,0,0,0,0
"WBGene00199978",147,0,0,0,0,0,0
"WBGene00199979",105,0,0,0,0,0,0
"WBGene00199980",57,0,0,0,0,0,0
"WBGene00199981",226,0,0,0,0,0,0
"WBGene00199982",210,0,0,0,0,0,0
"WBGene00199983",220,0,0,0,0,0,0
"WBGene00199984",53,0,0,0,0,0,0
"WBGene00199985",304,0,0,0,0,0,0
"WBGene00199986",143,0,0,0,0,0,0
"WBGene00199987",59,0,0,0,0,0,0
"WBGene00199988",101,0,0,0,0,0,0
"WBGene00199989",517,0,0,0,0,0,0
"WBGene00199990",72,0,0,0,0,0,0
"WBGene00199991",74,0,0,0,0,0,0
"WBGene00199992",147,0,0,0,0,0,0
"WBGene00199993",433,0,0,0,0,0,0
"WBGene00199994",141,0,0,0,0,0,0
"WBGene00199995",155,0,0,0,0,0,0
"WBGene00199996",148,0,0,0,0,0,0
"WBGene00199997",126,0,0,0,0,0,0
"WBGene00199998",214,0,0,0,0,0,0
"WBGene00199999",53,0,0,0,0,0,0
"WBGene00200000",231,0,0,0,0,0,0
"WBGene00200001",206,0,0,0,0,0,0
"WBGene00200002",147,0,0,0,0,0,0
"WBGene00200003",206,0,0,0,0,0,0
"WBGene00200004",50,0,0,0,0,0,0
"WBGene00200005",96,0,0,0,0,0,0
"WBGene00200006",127,0,0,0,0,0,0
"WBGene00200007",105,0,0,0,0,0,0
"WBGene00200008",296,0,0,0,0,0,0
"WBGene00200009",203,0,0,0,0,0,0
"WBGene00200010",143,0,0,0,0,0,0
"WBGene00200011",144,0,0,0,0,0,0
"WBGene00200012",71,0,0,0,0,0,0
"WBGene00200013",302,0,0,0,0,0,0
"WBGene00200014",279,0,0,0,0,0,0
"WBGene00200015",90,0,0,0,0,0,0
"WBGene00200016",150,0,0,0,0,0,0
"WBGene00200017",69,0,0,0,0,0,0
"WBGene00200018",146,0,0,0,0,0,0
"WBGene00200019",265,0,0,0,0,0,0
"WBGene00200020",61,0,0,0,0,0,0
"WBGene00200021",47,0,0,0,0,0,0
"WBGene00200022",223,0,0,0,0,0,0
"WBGene00200023",122,0,0,0,0,0,0
"WBGene00200024",225,0,0,0,0,0,0
"WBGene00200025",150,0,0,0,0,0,0
"WBGene00200026",141,0,0,0,0,0,0
"WBGene00200027",134,0,0,0,0,0,0
"WBGene00200028",56,0,0,0,0,0,0
"WBGene00200029",150,0,0,0,0,0,0
"WBGene00200030",209,0,0,0,0,0,0
"WBGene00200031",209,0,0,0,0,0,0
"WBGene00200032",145,0,0,0,0,0,0
"WBGene00200033",160,0,0,0,0,0,0
"WBGene00200034",146,0,0,0,0,0,0
"WBGene00200035",113,0,0,0,0,0,0
"WBGene00200036",94,0,0,0,0,0,0
"WBGene00200037",76,0,0,0,0,0,0
"WBGene00200038",103,0,0,0,0,0,0
"WBGene00200039",117,0,0,0,0,0,0
"WBGene00200040",133,0,0,0,0,0,0
"WBGene00200041",62,0,0,0,0,0,0
"WBGene00200042",259,0,0,0,0,0,0
"WBGene00200043",96,0,0,0,0,0,0
"WBGene00200044",350,0,0,0,0,0,0
"WBGene00200045",133,0,0,0,0,0,0
"WBGene00200046",52,0,0,0,0,0,0
"WBGene00200047",163,0,0,0,0,0,0
"WBGene00200048",78,0,0,0,0,0,0
"WBGene00200049",150,0,0,0,0,0,0
"WBGene00200050",118,0,0,0,0,0,0
"WBGene00200051",169,0,0,0,0,0,0
"WBGene00200052",66,0,0,0,0,0,0
"WBGene00200053",298,0,0,0,0,0,0
"WBGene00200054",207,0,0,0,0,0,0
"WBGene00200055",150,0,0,0,0,0,0
"WBGene00200056",256,0,0,0,0,0,0
"WBGene00200057",143,0,0,0,0,0,0
"WBGene00200058",98,0,0,0,0,0,0
"WBGene00200059",135,0,0,0,0,0,0
"WBGene00200060",58,0,0,0,0,0,0
"WBGene00200061",148,0,0,0,0,0,0
"WBGene00200062",150,0,0,0,0,0,0
"WBGene00200063",117,0,0,0,0,0,0
"WBGene00200064",81,0,0,0,0,0,0
"WBGene00200065",198,0,0,0,0,0,0
"WBGene00200066",135,0,0,0,0,0,0
"WBGene00200067",145,0,0,0,1,0,0
"WBGene00200068",391,0,0,0,0,0,0
"WBGene00200069",67,0,0,0,0,0,0
"WBGene00200070",181,0,0,0,0,0,0
"WBGene00200071",174,0,0,0,0,0,0
"WBGene00200072",132,0,0,0,0,0,0
"WBGene00200073",118,0,0,0,0,0,0
"WBGene00200074",125,0,0,0,0,0,0
"WBGene00200075",96,0,0,0,0,0,0
"WBGene00200076",147,0,0,0,0,0,0
"WBGene00200077",88,0,0,0,0,0,0
"WBGene00200078",104,0,0,0,0,0,0
"WBGene00200079",54,0,0,0,0,0,0
"WBGene00200080",147,14,16,4,9,20,18
"WBGene00200081",222,0,0,0,0,0,0
"WBGene00200082",99,0,0,0,0,0,0
"WBGene00200083",137,0,0,0,0,0,0
"WBGene00200084",62,0,0,0,0,0,0
"WBGene00200085",68,0,0,0,0,0,0
"WBGene00200086",148,0,0,0,0,0,0
"WBGene00200087",59,0,0,0,0,0,0
"WBGene00200088",147,0,0,0,0,0,0
"WBGene00200089",126,0,0,0,0,0,0
"WBGene00200090",73,0,0,0,0,0,0
"WBGene00200091",145,0,0,0,0,0,0
"WBGene00200092",54,0,0,0,0,0,0
"WBGene00200093",95,0,0,0,0,0,0
"WBGene00200094",148,0,0,0,0,0,0
"WBGene00200095",142,0,0,0,0,0,0
"WBGene00200096",88,0,0,0,0,0,0
"WBGene00200097",81,0,0,0,0,0,0
"WBGene00200098",146,0,0,0,0,0,0
"WBGene00200099",77,0,0,0,0,0,0
"WBGene00200100",139,0,0,0,0,0,0
"WBGene00200101",225,0,0,0,0,0,0
"WBGene00200102",150,0,0,0,0,0,0
"WBGene00200103",181,0,0,0,0,0,0
"WBGene00200104",94,0,0,0,0,0,0
"WBGene00200105",325,0,0,0,0,0,0
"WBGene00200106",91,0,0,0,0,0,0
"WBGene00200107",129,0,0,0,0,0,0
"WBGene00200108",213,0,0,0,0,0,0
"WBGene00200109",286,0,0,0,0,0,0
"WBGene00200110",149,0,0,0,0,0,0
"WBGene00200111",152,0,0,0,0,0,0
"WBGene00200112",94,0,0,0,0,0,0
"WBGene00200113",74,0,1,0,0,0,0
"WBGene00200114",59,0,0,0,0,0,0
"WBGene00200115",150,0,0,0,0,0,0
"WBGene00200116",189,0,0,0,0,0,0
"WBGene00200117",119,0,0,0,0,0,0
"WBGene00200118",217,0,0,0,0,0,0
"WBGene00200119",316,0,0,0,0,0,0
"WBGene00200120",89,0,0,0,0,0,0
"WBGene00200121",148,0,0,0,0,0,0
"WBGene00200122",145,0,0,0,0,0,0
"WBGene00200123",132,0,0,0,0,0,0
"WBGene00200124",53,0,0,0,0,0,0
"WBGene00200125",145,0,0,0,0,0,0
"WBGene00200126",132,0,0,0,0,0,0
"WBGene00200127",141,0,0,0,0,0,0
"WBGene00200128",141,0,0,0,0,0,0
"WBGene00200129",150,0,0,0,0,0,0
"WBGene00200130",113,0,0,0,0,0,0
"WBGene00200131",247,0,0,0,0,0,0
"WBGene00200132",77,0,0,0,0,0,0
"WBGene00200133",148,0,0,0,0,0,0
"WBGene00200134",149,0,0,0,0,0,0
"WBGene00200135",150,0,0,0,0,0,0
"WBGene00200136",107,0,0,0,0,0,0
"WBGene00200137",199,0,0,0,0,0,0
"WBGene00200138",125,0,0,0,0,0,0
"WBGene00200139",59,0,0,0,0,0,0
"WBGene00200140",81,0,0,0,0,0,0
"WBGene00200141",145,0,0,0,0,0,0
"WBGene00200142",140,0,0,0,0,0,0
"WBGene00200143",259,0,0,0,0,0,0
"WBGene00200144",192,0,0,0,0,0,0
"WBGene00200145",212,0,0,0,0,0,0
"WBGene00200146",127,0,0,0,0,0,0
"WBGene00200147",134,0,0,0,0,0,0
"WBGene00200148",197,0,0,0,0,0,0
"WBGene00200149",165,0,0,0,0,0,0
"WBGene00200150",225,1,0,0,0,0,0
"WBGene00200151",117,0,0,0,0,0,0
"WBGene00200152",148,0,0,0,0,0,0
"WBGene00200153",109,0,0,0,0,0,0
"WBGene00200154",288,0,0,0,0,0,0
"WBGene00200155",146,0,0,0,0,0,0
"WBGene00200156",128,0,0,0,0,0,0
"WBGene00200157",147,0,0,0,0,0,0
"WBGene00200158",214,0,0,0,0,0,0
"WBGene00200159",57,0,0,0,0,0,0
"WBGene00200160",150,0,0,0,0,0,0
"WBGene00200161",211,0,0,0,0,0,0
"WBGene00200162",167,0,0,0,0,0,0
"WBGene00200163",139,0,0,0,0,0,0
"WBGene00200164",145,0,0,0,0,0,0
"WBGene00200165",55,0,0,0,0,0,0
"WBGene00200166",144,0,0,0,0,0,0
"WBGene00200167",180,0,0,0,0,0,0
"WBGene00200168",146,0,0,0,0,0,0
"WBGene00200169",111,0,0,0,0,0,0
"WBGene00200170",256,0,0,0,0,0,0
"WBGene00200171",110,0,0,0,0,0,0
"WBGene00200172",146,0,0,0,0,0,0
"WBGene00200173",150,0,0,0,0,0,0
"WBGene00200174",138,0,0,0,0,0,0
"WBGene00200175",65,0,0,0,0,0,0
"WBGene00200176",189,0,0,0,0,0,0
"WBGene00200177",63,0,0,0,0,0,0
"WBGene00200178",126,0,0,0,0,0,0
"WBGene00200179",121,0,0,0,0,0,0
"WBGene00200180",280,0,0,0,0,0,0
"WBGene00200181",138,0,0,0,0,0,0
"WBGene00200182",150,0,0,0,0,0,0
"WBGene00200183",150,0,0,0,0,0,0
"WBGene00200184",201,0,0,0,0,0,0
"WBGene00200185",143,0,0,0,0,0,0
"WBGene00200186",186,0,0,0,0,0,0
"WBGene00200187",221,0,0,0,0,0,0
"WBGene00200188",131,0,0,0,0,0,0
"WBGene00200189",97,0,0,0,0,0,0
"WBGene00200190",145,0,0,0,0,0,0
"WBGene00200191",110,0,0,0,0,0,0
"WBGene00200192",104,0,0,0,0,0,0
"WBGene00200193",100,0,0,0,0,0,0
"WBGene00200194",124,0,0,0,0,0,0
"WBGene00200195",57,0,0,0,0,0,0
"WBGene00200196",113,0,0,0,0,0,0
"WBGene00200197",202,0,0,0,0,0,0
"WBGene00200198",149,0,0,0,0,0,0
"WBGene00200199",181,0,0,0,0,0,0
"WBGene00200200",146,0,0,0,0,0,0
"WBGene00200201",150,0,0,0,0,0,0
"WBGene00200202",51,0,0,0,0,0,0
"WBGene00200203",177,0,0,0,0,0,0
"WBGene00200204",150,0,0,0,0,0,0
"WBGene00200205",146,0,0,0,0,0,0
"WBGene00200206",64,0,0,0,0,0,0
"WBGene00200207",227,0,0,0,0,0,0
"WBGene00200208",118,0,0,0,0,0,0
"WBGene00200209",148,0,0,0,0,0,0
"WBGene00200210",130,0,0,0,0,0,0
"WBGene00200211",149,0,0,0,0,0,0
"WBGene00200212",188,0,0,0,0,0,0
"WBGene00200213",89,0,0,0,0,0,0
"WBGene00200214",141,0,0,0,0,0,0
"WBGene00200215",207,0,0,0,0,0,0
"WBGene00200216",285,0,0,0,0,0,0
"WBGene00200217",147,0,0,0,0,0,0
"WBGene00200218",72,0,0,0,0,0,0
"WBGene00200219",58,0,0,0,0,0,0
"WBGene00200220",69,0,0,0,0,0,0
"WBGene00200221",100,0,0,0,0,0,0
"WBGene00200222",147,0,0,0,0,0,0
"WBGene00200223",135,0,0,0,0,0,0
"WBGene00200224",137,0,0,0,0,0,0
"WBGene00200225",120,0,0,0,0,0,0
"WBGene00200226",135,0,0,0,0,0,0
"WBGene00200227",77,0,0,0,0,0,0
"WBGene00200228",97,0,0,0,0,0,0
"WBGene00200229",71,0,0,0,0,0,0
"WBGene00200230",67,0,0,0,0,0,0
"WBGene00200231",121,0,0,0,0,0,0
"WBGene00200232",73,0,0,0,0,0,0
"WBGene00200233",146,0,0,0,0,0,0
"WBGene00200234",229,0,0,0,0,0,0
"WBGene00200235",117,0,0,0,0,0,0
"WBGene00200236",128,0,0,0,0,0,0
"WBGene00200237",125,0,0,0,0,0,0
"WBGene00200238",58,0,0,0,0,0,0
"WBGene00200239",148,0,0,0,0,0,0
"WBGene00200240",86,0,0,0,0,0,0
"WBGene00200241",54,0,0,0,0,0,0
"WBGene00200242",141,0,0,0,0,0,0
"WBGene00200243",177,0,0,0,0,0,0
"WBGene00200244",372,0,0,0,0,0,0
"WBGene00200245",145,0,0,0,0,0,0
"WBGene00200246",110,0,0,0,0,0,0
"WBGene00200247",178,0,0,0,0,0,0
"WBGene00200248",150,0,0,0,0,0,0
"WBGene00200249",201,0,0,0,0,0,0
"WBGene00200250",322,0,0,0,0,0,0
"WBGene00200251",126,0,0,0,0,0,0
"WBGene00200252",158,0,0,0,0,0,0
"WBGene00200253",59,0,0,0,0,0,0
"WBGene00200254",72,0,0,0,0,0,0
"WBGene00200255",149,0,0,0,0,0,0
"WBGene00200256",123,0,0,0,0,0,0
"WBGene00200257",146,0,0,0,0,0,0
"WBGene00200258",136,0,0,0,0,0,0
"WBGene00200259",198,0,0,0,0,0,0
"WBGene00200260",80,0,0,0,0,0,0
"WBGene00200261",150,0,0,0,0,0,0
"WBGene00200262",138,0,0,0,0,0,0
"WBGene00200263",92,0,0,0,0,0,0
"WBGene00200264",149,0,0,0,0,0,0
"WBGene00200265",94,0,0,0,0,0,0
"WBGene00200266",149,0,0,0,0,0,0
"WBGene00200267",57,0,0,0,0,0,0
"WBGene00200268",277,0,0,0,0,0,0
"WBGene00200269",69,0,0,0,0,0,0
"WBGene00200270",212,0,0,0,0,0,0
"WBGene00200271",147,0,0,0,0,0,0
"WBGene00200272",225,0,0,0,0,0,0
"WBGene00200273",70,0,0,0,0,0,0
"WBGene00200274",88,0,0,0,0,0,0
"WBGene00200275",134,0,0,0,0,0,0
"WBGene00200276",206,0,0,0,0,0,0
"WBGene00200277",71,0,0,0,0,0,0
"WBGene00200278",273,0,0,0,0,0,0
"WBGene00200279",142,0,0,0,0,0,0
"WBGene00200280",179,0,0,0,0,0,0
"WBGene00200281",114,0,0,0,0,0,0
"WBGene00200282",210,0,0,0,0,0,0
"WBGene00200283",142,0,0,0,0,0,0
"WBGene00200284",138,0,0,0,0,0,0
"WBGene00200285",148,0,0,0,0,0,0
"WBGene00200286",49,0,0,0,0,0,0
"WBGene00200287",88,0,0,0,0,0,0
"WBGene00200288",148,0,0,0,0,0,0
"WBGene00200289",125,0,0,0,0,0,0
"WBGene00200290",150,0,0,0,0,0,0
"WBGene00200291",53,0,0,0,0,0,0
"WBGene00200292",108,0,0,0,0,0,0
"WBGene00200293",288,0,0,0,0,0,0
"WBGene00200294",51,0,0,0,0,0,0
"WBGene00200295",115,0,0,0,0,0,0
"WBGene00200296",138,0,0,0,0,0,0
"WBGene00200297",141,0,0,0,0,0,0
"WBGene00200298",59,0,0,0,0,0,0
"WBGene00200299",217,0,0,0,0,0,0
"WBGene00200300",150,0,0,0,0,0,0
"WBGene00200301",251,0,0,0,0,0,0
"WBGene00200302",122,0,0,0,0,0,0
"WBGene00200303",147,0,0,0,0,0,0
"WBGene00200304",148,0,0,0,0,0,0
"WBGene00200305",149,0,0,0,0,0,0
"WBGene00200306",130,0,0,0,0,0,0
"WBGene00200307",131,0,0,0,0,0,0
"WBGene00200308",351,0,0,0,0,0,0
"WBGene00200309",93,0,0,0,0,0,0
"WBGene00200310",196,0,0,0,0,0,0
"WBGene00200311",68,0,0,0,0,0,0
"WBGene00200312",148,0,0,0,0,0,0
"WBGene00200313",134,0,0,0,0,0,0
"WBGene00200314",135,0,0,0,0,0,0
"WBGene00200315",113,0,0,0,0,0,0
"WBGene00200316",148,0,0,0,0,0,0
"WBGene00200317",130,0,0,0,0,0,0
"WBGene00200318",100,0,0,0,0,0,0
"WBGene00200319",150,0,0,0,0,0,0
"WBGene00200320",88,0,0,0,0,0,0
"WBGene00200321",146,0,0,0,0,0,0
"WBGene00200322",100,0,0,0,0,0,0
"WBGene00200323",137,0,0,0,0,1,0
"WBGene00200324",123,0,0,0,0,0,0
"WBGene00200325",90,0,0,0,0,0,0
"WBGene00200326",146,0,0,0,0,0,0
"WBGene00200327",144,0,0,0,0,0,0
"WBGene00200328",223,0,0,0,0,0,0
"WBGene00200329",188,0,0,0,0,0,0
"WBGene00200330",140,0,0,0,0,0,0
"WBGene00200331",86,0,0,0,0,0,0
"WBGene00200332",150,0,0,0,0,0,0
"WBGene00200333",212,0,0,0,0,0,0
"WBGene00200334",90,0,0,0,0,0,0
"WBGene00200335",170,0,0,0,0,0,0
"WBGene00200336",105,0,0,0,0,0,0
"WBGene00200337",95,0,0,0,0,0,0
"WBGene00200338",88,0,0,0,0,0,0
"WBGene00200339",221,0,0,0,0,0,0
"WBGene00200340",118,0,0,0,0,0,0
"WBGene00200341",149,0,0,0,0,0,0
"WBGene00200342",64,0,0,0,0,0,0
"WBGene00200343",73,0,0,0,0,0,0
"WBGene00200344",98,0,0,0,0,0,0
"WBGene00200345",222,0,0,0,0,0,0
"WBGene00200346",110,0,0,0,0,0,0
"WBGene00200347",351,0,0,0,0,0,0
"WBGene00200348",144,0,0,0,0,0,0
"WBGene00200349",57,0,0,0,0,0,0
"WBGene00200350",140,0,0,0,0,0,0
"WBGene00200351",76,0,0,0,0,0,0
"WBGene00200352",99,0,0,0,0,0,0
"WBGene00200353",106,0,0,0,0,0,0
"WBGene00200354",226,0,0,0,0,0,0
"WBGene00200355",195,0,0,0,0,0,0
"WBGene00200356",150,0,0,0,0,0,0
"WBGene00200357",136,0,0,0,0,0,0
"WBGene00200358",146,0,0,0,0,0,0
"WBGene00200359",157,0,0,0,0,0,0
"WBGene00200360",117,0,0,0,0,0,0
"WBGene00200361",155,0,0,0,0,0,0
"WBGene00200362",141,0,0,0,0,0,0
"WBGene00200363",57,0,0,0,0,0,0
"WBGene00200364",85,0,0,0,0,0,0
"WBGene00200365",146,0,0,0,0,0,0
"WBGene00200366",215,0,0,0,0,0,0
"WBGene00200367",166,0,0,0,0,0,0
"WBGene00200368",128,0,0,0,0,0,0
"WBGene00200369",115,0,0,0,0,0,0
"WBGene00200370",150,0,0,0,0,0,0
"WBGene00200371",96,0,0,0,0,0,0
"WBGene00200372",261,0,0,0,0,0,0
"WBGene00200373",135,0,0,0,0,0,0
"WBGene00200374",166,0,0,0,0,0,0
"WBGene00200375",146,0,0,0,0,0,0
"WBGene00200376",51,0,0,0,0,0,0
"WBGene00200377",115,0,0,0,0,0,0
"WBGene00200378",256,0,0,0,0,0,0
"WBGene00200379",221,0,0,0,0,0,0
"WBGene00200380",202,0,0,0,0,0,0
"WBGene00200381",138,0,0,0,0,0,1
"WBGene00200382",105,0,0,0,0,0,0
"WBGene00200383",63,0,0,0,0,0,0
"WBGene00200384",165,0,0,0,0,0,0
"WBGene00200385",50,0,0,0,0,0,0
"WBGene00200386",150,0,0,0,0,0,0
"WBGene00200387",52,0,0,0,0,0,0
"WBGene00200388",150,0,0,0,0,0,1
"WBGene00200389",136,0,0,0,0,0,0
"WBGene00200390",150,0,0,0,0,0,0
"WBGene00200391",143,0,0,0,0,0,0
"WBGene00200392",142,0,0,0,0,0,0
"WBGene00200393",142,0,0,0,0,0,0
"WBGene00200394",150,0,0,0,0,0,0
"WBGene00200395",139,0,0,0,0,0,0
"WBGene00200396",131,0,0,0,0,0,0
"WBGene00200397",218,0,0,0,0,0,0
"WBGene00200398",145,0,0,0,0,0,0
"WBGene00200399",341,0,0,0,0,0,0
"WBGene00200400",384,0,0,0,0,0,0
"WBGene00200401",141,0,0,0,0,0,0
"WBGene00200402",151,0,0,0,0,0,0
"WBGene00200403",140,0,0,0,0,0,0
"WBGene00200404",50,0,0,0,0,0,0
"WBGene00200405",149,0,0,0,0,0,0
"WBGene00200406",170,0,0,0,0,0,0
"WBGene00200407",136,0,0,0,0,0,0
"WBGene00200408",241,0,0,0,0,0,0
"WBGene00200409",59,0,0,0,0,0,0
"WBGene00200410",150,0,0,0,0,0,0
"WBGene00200411",98,0,0,0,0,0,0
"WBGene00200412",210,0,0,0,0,0,0
"WBGene00200413",59,0,0,0,0,0,0
"WBGene00200414",81,0,0,0,0,0,0
"WBGene00200415",89,0,0,0,0,0,0
"WBGene00200416",130,0,0,0,0,0,0
"WBGene00200417",90,0,0,0,0,0,0
"WBGene00200418",136,0,0,0,0,0,0
"WBGene00200419",62,0,0,0,0,0,0
"WBGene00200420",140,0,0,0,0,0,0
"WBGene00200421",129,0,0,0,0,0,0
"WBGene00200422",106,0,0,0,0,0,0
"WBGene00200423",219,0,0,0,0,0,0
"WBGene00200424",148,0,0,0,0,0,0
"WBGene00200425",149,0,0,0,0,0,0
"WBGene00200426",149,0,0,0,0,0,0
"WBGene00200427",86,0,0,0,0,0,0
"WBGene00200428",285,0,0,0,0,0,0
"WBGene00200429",145,0,0,0,0,0,0
"WBGene00200430",149,0,0,0,0,0,0
"WBGene00200431",80,0,0,0,0,0,0
"WBGene00200432",150,0,0,1,0,0,0
"WBGene00200433",143,0,0,0,0,0,0
"WBGene00200434",407,0,0,0,0,0,0
"WBGene00200435",61,0,0,0,0,0,0
"WBGene00200436",149,0,0,0,0,0,0
"WBGene00200437",189,0,0,0,0,0,0
"WBGene00200438",137,0,0,0,0,0,0
"WBGene00200439",146,0,0,0,0,0,0
"WBGene00200440",62,0,0,0,0,0,0
"WBGene00200441",161,0,0,0,0,0,0
"WBGene00200442",285,0,0,0,0,0,0
"WBGene00200443",136,0,0,0,0,0,0
"WBGene00200444",130,0,0,0,0,0,0
"WBGene00200445",150,0,0,0,0,0,0
"WBGene00200446",51,0,0,0,0,0,0
"WBGene00200447",221,0,0,0,0,0,0
"WBGene00200448",139,0,0,0,0,0,0
"WBGene00200449",81,0,0,0,0,0,0
"WBGene00200450",149,0,0,0,0,0,0
"WBGene00200451",148,0,0,0,0,0,0
"WBGene00200452",144,0,0,0,0,0,0
"WBGene00200453",148,0,0,0,0,0,0
"WBGene00200454",211,0,0,0,0,0,0
"WBGene00200455",68,0,0,0,0,0,0
"WBGene00200456",276,0,0,0,0,0,0
"WBGene00200457",235,0,0,0,0,0,0
"WBGene00200458",130,0,0,0,0,0,0
"WBGene00200459",384,0,0,0,0,1,0
"WBGene00200460",225,0,0,0,0,0,0
"WBGene00200461",91,0,0,0,0,0,0
"WBGene00200462",138,0,0,0,0,0,0
"WBGene00200463",150,0,0,0,0,0,0
"WBGene00200464",117,0,0,0,0,0,0
"WBGene00200465",112,0,0,0,0,0,0
"WBGene00200466",50,0,0,0,0,0,0
"WBGene00200467",88,0,0,0,0,0,0
"WBGene00200468",224,0,0,0,0,0,0
"WBGene00200469",54,0,0,0,0,0,0
"WBGene00200470",52,0,0,0,0,0,0
"WBGene00200471",127,0,0,0,0,0,0
"WBGene00200472",193,0,0,0,0,0,0
"WBGene00200473",112,0,0,0,0,0,0
"WBGene00200474",200,0,0,0,0,0,0
"WBGene00200475",57,0,0,0,0,0,0
"WBGene00200476",169,0,0,0,0,0,0
"WBGene00200477",146,0,0,0,0,0,0
"WBGene00200478",132,0,0,0,0,0,0
"WBGene00200479",131,0,0,0,0,0,0
"WBGene00200480",68,0,0,0,0,0,0
"WBGene00200481",128,0,0,0,0,0,0
"WBGene00200482",59,0,0,0,0,0,0
"WBGene00200483",142,0,0,0,0,0,0
"WBGene00200484",117,0,0,0,0,0,0
"WBGene00200485",128,0,0,0,0,0,0
"WBGene00200486",134,0,0,0,0,0,0
"WBGene00200487",449,0,0,0,0,0,0
"WBGene00200488",119,0,0,0,0,0,0
"WBGene00200489",225,0,0,0,0,0,0
"WBGene00200490",300,0,0,0,0,0,0
"WBGene00200491",192,0,0,0,0,0,0
"WBGene00200492",138,0,0,0,0,0,0
"WBGene00200493",132,0,0,0,0,0,0
"WBGene00200494",213,0,0,0,0,0,0
"WBGene00200495",132,0,0,0,0,0,0
"WBGene00200496",55,0,0,0,0,0,0
"WBGene00200497",156,0,0,0,0,0,0
"WBGene00200498",432,0,0,0,0,0,0
"WBGene00200499",115,0,0,0,0,0,0
"WBGene00200500",258,0,0,0,0,0,0
"WBGene00200501",144,0,0,0,0,0,0
"WBGene00200502",293,0,0,0,0,0,0
"WBGene00200503",55,0,0,0,0,0,0
"WBGene00200504",136,0,0,0,0,0,0
"WBGene00200505",70,0,0,0,0,0,0
"WBGene00200506",271,0,0,0,0,0,0
"WBGene00200507",332,0,0,0,0,0,0
"WBGene00200508",68,0,0,0,0,0,0
"WBGene00200509",150,0,0,0,0,0,0
"WBGene00200510",57,0,0,0,0,0,0
"WBGene00200511",141,0,0,0,0,0,0
"WBGene00200512",149,0,0,0,0,0,0
"WBGene00200513",140,0,0,0,0,0,0
"WBGene00200514",162,0,0,0,0,0,0
"WBGene00200515",218,0,0,0,0,0,0
"WBGene00200516",134,0,0,0,0,0,0
"WBGene00200517",53,0,0,0,0,0,0
"WBGene00200518",207,0,0,0,0,0,0
"WBGene00200519",148,0,0,0,0,0,0
"WBGene00200520",149,0,0,0,0,0,0
"WBGene00200521",141,0,0,0,0,0,0
"WBGene00200522",68,0,0,0,0,0,0
"WBGene00200523",88,0,0,0,0,0,0
"WBGene00200524",53,0,0,0,0,0,0
"WBGene00200525",149,0,0,0,0,0,0
"WBGene00200526",73,0,0,0,0,0,0
"WBGene00200527",162,0,0,0,0,0,0
"WBGene00200528",209,0,0,0,0,0,0
"WBGene00200529",149,0,0,0,0,0,0
"WBGene00200530",150,0,0,0,0,1,0
"WBGene00200531",76,0,0,0,0,0,0
"WBGene00200532",98,0,0,0,0,0,0
"WBGene00200533",150,0,0,0,0,0,0
"WBGene00200534",139,0,0,0,0,0,0
"WBGene00200535",150,0,0,0,0,0,0
"WBGene00200536",140,0,0,0,0,0,0
"WBGene00200537",64,0,0,0,0,0,0
"WBGene00200538",138,0,0,0,0,0,0
"WBGene00200539",191,0,0,0,0,0,0
"WBGene00200540",210,0,0,0,0,0,0
"WBGene00200541",120,0,0,0,0,0,0
"WBGene00200542",56,0,0,0,0,0,0
"WBGene00200543",140,0,0,0,0,0,0
"WBGene00200544",132,0,0,0,0,0,0
"WBGene00200545",131,0,0,0,0,0,0
"WBGene00200546",221,0,0,0,0,0,0
"WBGene00200547",148,0,0,0,0,0,0
"WBGene00200548",133,0,0,0,0,0,0
"WBGene00200549",50,0,0,0,0,0,0
"WBGene00200550",53,0,0,0,0,0,0
"WBGene00200551",204,0,0,0,0,0,0
"WBGene00200552",173,0,0,0,0,0,0
"WBGene00200553",101,0,0,0,0,0,0
"WBGene00200554",102,0,0,0,0,0,0
"WBGene00200555",146,0,0,0,0,0,0
"WBGene00200556",133,0,0,0,0,0,0
"WBGene00200557",210,0,0,0,0,0,0
"WBGene00200558",57,0,0,0,0,0,0
"WBGene00200559",180,0,0,0,0,0,0
"WBGene00200560",53,0,0,0,0,0,0
"WBGene00200561",222,0,0,0,0,0,1
"WBGene00200562",220,0,0,0,0,0,0
"WBGene00200563",72,0,0,0,0,0,0
"WBGene00200564",75,0,0,0,0,0,0
"WBGene00200565",110,0,0,0,0,0,0
"WBGene00200566",108,0,0,0,0,0,0
"WBGene00200567",209,0,0,0,0,0,0
"WBGene00200568",88,0,0,0,0,0,0
"WBGene00200569",145,0,0,0,0,0,0
"WBGene00200570",149,0,0,0,0,0,0
"WBGene00200571",105,0,0,0,0,0,0
"WBGene00200572",88,0,0,0,0,0,0
"WBGene00200573",146,0,0,0,0,0,0
"WBGene00200574",148,0,0,0,0,0,0
"WBGene00200575",146,0,0,0,0,0,0
"WBGene00200576",223,0,0,0,0,0,0
"WBGene00200577",289,0,0,0,0,0,0
"WBGene00200578",123,0,0,0,0,0,0
"WBGene00200579",134,0,0,0,0,0,0
"WBGene00200580",79,0,0,0,0,0,0
"WBGene00200581",150,0,0,0,0,0,0
